"id";"prizeGroup";"memberId";"code";"locked";"token";"enteredCodeOn";"hasBeenPaidOn";"validUntil";"crypt";"tstamp";"hasBeenPaid";"ip"
"2218";"8";"0";"9943f31r";;;;;;;;;
"2219";"9";"0";"0dc0h72h";;;;;;;;;
"2220";"10";"0";"c1fcccac";;;;;;;;;
"2221";"1";"0";"90a97aaa";;;;;;;;;
"2222";"2";"0";"dc62d2al";;;;;;;;;
"2223";"3";"0";"590c85dn";;;;;;;;;
"2224";"4";"0";"40a31b2b";;;;;;;;;
"2225";"5";"0";"84a5656i";;;;;;;;;
"2226";"6";"0";"6c3298cl";;;;;;;;;
"2227";"7";"0";"21947c1l";;;;;;;;;
"2228";"8";"0";"d10bm43s";;;;;;;;;
"2229";"9";"0";"6580c22l";;;;;;;;;
"2230";"10";"0";"813987fg";;;;;;;;;
"2231";"1";"0";"23d6d5ll";;;;;;;;;
"2232";"2";"0";"g6081bcb";;;;;;;;;
"2233";"3";"0";"d7n38f7b";;;;;;;;;
"2234";"4";"0";"b8fff91c";;;;;;;;;
"2235";"5";"0";"d7du343u";;;;;;;;;
"2236";"6";"0";"rcd113ca";;;;;;;;;
"2237";"7";"0";"36cs22dk";;;;;;;;;
"2238";"8";"0";"aba118dr";;;;;;;;;
"2239";"9";"0";"8d0aj1ai";;;;;;;;;
"2240";"10";"0";"7109205d";;;;;;;;;
"2241";"1";"0";"2j3c0c2j";;;;;;;;;
"2242";"2";"0";"fcc797ba";;;;;;;;;
"2243";"3";"0";"08010dab";;;;;;;;;
"2244";"4";"0";"d634f29p";;;;;;;;;
"2245";"5";"0";"4a66fb6a";;;;;;;;;
"2246";"6";"0";"0a6601gb";;;;;;;;;
"2247";"7";"0";"228l811b";;;;;;;;;
"2248";"8";"0";"2da4d23a";;;;;;;;;
"2249";"9";"0";"bbf0r36p";;;;;;;;;
"2250";"10";"0";"0f5abf1g";;;;;;;;;
"2251";"1";"0";"8d8fb9al";;;;;;;;;
"2252";"2";"0";"a8accc2i";;;;;;;;;
"2253";"3";"0";"cu34u48g";;;;;;;;;
"2254";"4";"0";"0m2dd89l";;;;;;;;;
"2255";"5";"0";"8d52985a";;;;;;;;;
"2256";"6";"0";"579fc0fb";;;;;;;;;
"2257";"7";"0";"03bcaf1f";;;;;;;;;
"2258";"8";"0";"dr5961fi";;;;;;;;;
"2259";"9";"0";"8a0jj42u";;;;;;;;;
"2260";"10";"0";"2fb02f1k";;;;;;;;;
"2261";"1";"0";"f0d29a1b";;;;;;;;;
"2262";"2";"0";"70foodoo";;;;;;;;;
"2263";"3";"0";"202c593j";;;;;;;;;
"2264";"4";"0";"2084084r";;;;;;;;;
"2265";"5";"0";"p882a9fc";;;;;;;;;
"2266";"6";"0";"10a30b0n";;;;;;;;;
"2267";"7";"0";"2ff7a7ff";;;;;;;;;
"2268";"8";"0";"f05011al";;;;;;;;;
"2269";"9";"0";"0i2i4c7b";;;;;;;;;
"2270";"10";"0";"8508ffaq";;;;;;;;;
"2271";"1";"0";"9q78059u";;;;;;;;;
"2272";"2";"0";"a139808o";;;;;;;;;
"2273";"3";"0";"96kfc0co";;;;;;;;;
"2274";"4";"0";"c6as76sd";;;;;;;;;
"2275";"5";"0";"418131cj";;;;;;;;;
"2276";"6";"0";"d632b26j";;;;;;;;;
"2277";"7";"0";"dadafb0b";;;;;;;;;
"2278";"8";"0";"8a99605q";;;;;;;;;
"2279";"9";"0";"1243q09u";;;;;;;;;
"2280";"10";"0";"9028cd9t";;;;;;;;;
"2281";"1";"0";"0949897p";;;;;;;;;
"2282";"2";"0";"adb3f14n";;;;;;;;;
"2283";"3";"0";"801d1b4t";;;;;;;;;
"2284";"4";"0";"803fd51r";;;;;;;;;
"2285";"5";"0";"5025r02o";;;;;;;;;
"2286";"6";"0";"3bd9177f";;;;;;;;;
"2287";"7";"0";"04252b4a";;;;;;;;;
"2288";"8";"0";"7g0b4b5q";;;;;;;;;
"2289";"9";"0";"ss3b132l";;;;;;;;;
"2290";"10";"0";"3379052m";;;;;;;;;
"2291";"1";"0";"9660f68d";;;;;;;;;
"2292";"2";"0";"c6d6976o";;;;;;;;;
"2293";"3";"0";"67f2836m";;;;;;;;;
"2294";"4";"0";"bdd7275f";;;;;;;;;
"2295";"5";"0";"4c16589f";;;;;;;;;
"2296";"6";"0";"454df73p";;;;;;;;;
"2297";"7";"0";"38bb1c5l";;;;;;;;;
"2298";"8";"0";"6db73d7b";;;;;;;;;
"2299";"9";"0";"a0137b1k";;;;;;;;;
"2300";"10";"0";"6ba714ap";;;;;;;;;
"2301";"1";"0";"37aciaci";;;;;;;;;
"2302";"2";"0";"m66847am";;;;;;;;;
"2303";"3";"0";"d3d9257u";;;;;;;;;
"2304";"4";"0";"b900bu7o";;;;;;;;;
"2305";"5";"0";"08l93cai";;;;;;;;;
"2306";"6";"0";"6cb41dcg";;;;;;;;;
"2307";"7";"0";"7871209k";;;;;;;;;
"2308";"8";"0";"4a52447a";;;;;;;;;
"2309";"9";"0";"d56370fn";;;;;;;;;
"2310";"10";"0";"8af47c6a";;;;;;;;;
"2311";"1";"0";"ab02bffa";;;;;;;;;
"2312";"2";"0";"f3bd499r";;;;;;;;;
"2313";"3";"0";"d355f48f";;;;;;;;;
"2314";"4";"0";"did690du";;;;;;;;;
"2315";"5";"0";"2cb5cg3d";;;;;;;;;
"2316";"6";"0";"38p35f2t";;;;;;;;;
"2317";"7";"0";"b6b5fbdk";;;;;;;;;
"2318";"8";"0";"27b4dc5f";;;;;;;;;
"2319";"9";"0";"7bfa7fcp";;;;;;;;;
"2320";"10";"0";"9c630icp";;;;;;;;;
"2321";"1";"0";"9a28c18d";;;;;;;;;
"2322";"2";"0";"b8f83fci";;;;;;;;;
"2323";"3";"0";"8c8dq70m";;;;;;;;;
"2324";"4";"0";"8o3d297q";;;;;;;;;
"2325";"5";"0";"7068af1a";;;;;;;;;
"2326";"6";"0";"522ccdan";;;;;;;;;
"2327";"7";"0";"3f6bc34l";;;;;;;;;
"2328";"8";"0";"3a219afa";;;;;;;;;
"2329";"9";"0";"c31b402q";;;;;;;;;
"2330";"10";"0";"2d3n53cn";;;;;;;;;
"2331";"1";"0";"b687952k";;;;;;;;;
"2332";"2";"0";"138533mg";;;;;;;;;
"2333";"3";"0";"f828311r";;;;;;;;;
"2334";"4";"0";"63da739m";;;;;;;;;
"2335";"5";"0";"092b75uc";;;;;;;;;
"2336";"6";"0";"52t4821l";;;;;;;;;
"2337";"7";"0";"cb472dcq";;;;;;;;;
"2338";"8";"0";"3bb4dc0q";;;;;;;;;
"2339";"9";"0";"735f30bg";;;;;;;;;
"2340";"10";"0";"r24a3ffb";;;;;;;;;
"2341";"1";"0";"0c0a797f";;;;;;;;;
"2342";"2";"0";"2aif355b";;;;;;;;;
"2343";"3";"0";"a12f80fu";;;;;;;;;
"2344";"4";"0";"dbd684bm";;;;;;;;;
"2345";"5";"0";"188ff15f";;;;;;;;;
"2346";"6";"0";"3r0b1f4k";;;;;;;;;
"2347";"7";"0";"6741d56g";;;;;;;;;
"2348";"8";"0";"1d515c8t";;;;;;;;;
"2349";"9";"0";"fff9f67c";;;;;;;;;
"2350";"10";"0";"c279f00t";;;;;;;;;
"2351";"1";"0";"823rc6ct";;;;;;;;;
"2352";"2";"0";"3ccad89f";;;;;;;;;
"2353";"3";"0";"a192707m";;;;;;;;;
"2354";"4";"0";"fccaa9dc";;;;;;;;;
"2355";"5";"0";"5650a4rg";;;;;;;;;
"2356";"6";"0";"s4a158ct";;;;;;;;;
"2357";"7";"0";"34a2j76m";;;;;;;;;
"2358";"8";"0";"6f2c89cj";;;;;;;;;
"2359";"9";"0";"s1812s7b";;;;;;;;;
"2360";"10";"0";"77821dhi";;;;;;;;;
"2361";"1";"0";"77a07abc";;;;;;;;;
"2362";"2";"0";"50cdd06c";;;;;;;;;
"2363";"3";"0";"7dd0u66a";;;;;;;;;
"2364";"4";"0";"7675aa8m";;;;;;;;;
"2365";"5";"0";"3762937a";;;;;;;;;
"2366";"6";"0";"9cffbf2c";;;;;;;;;
"2367";"7";"0";"fak848ka";;;;;;;;;
"2368";"8";"0";"43c4258g";;;;;;;;;
"2369";"9";"0";"d0b34dru";;;;;;;;;
"2370";"10";"0";"14a274fk";;;;;;;;;
"2371";"1";"0";"f2ab2c1i";;;;;;;;;
"2372";"2";"0";"4o906aoc";;;;;;;;;
"2373";"3";"0";"797f9bcq";;;;;;;;;
"2374";"4";"0";"0fcf4f2h";;;;;;;;;
"2375";"5";"0";"n7fbbf3d";;;;;;;;;
"2376";"6";"0";"21f3982d";;;;;;;;;
"2377";"7";"0";"59222t4l";;;;;;;;;
"2378";"8";"0";"86fn1nfn";;;;;;;;;
"2379";"9";"0";"32la415j";;;;;;;;;
"2380";"10";"0";"87a31c7o";;;;;;;;;
"2381";"1";"0";"f371bf4g";;;;;;;;;
"2382";"2";"0";"3m606dmm";;;;;;;;;
"2383";"3";"0";"222a4c3m";;;;;;;;;
"2384";"4";"0";"45b319ca";;;;;;;;;
"2385";"5";"0";"f218276f";;;;;;;;;
"2386";"6";"0";"af237scg";;;;;;;;;
"2387";"7";"0";"8ad3198f";;;;;;;;;
"2388";"8";"0";"3d3bdb4n";;;;;;;;;
"2389";"9";"0";"d08bg70d";;;;;;;;;
"2390";"10";"0";"36aa48um";;;;;;;;;
"2391";"1";"0";"4305336f";;;;;;;;;
"2392";"2";"0";"609b30du";;;;;;;;;
"2393";"3";"0";"iai974br";;;;;;;;;
"2394";"4";"0";"790bad2i";;;;;;;;;
"2395";"5";"0";"3a921d8d";;;;;;;;;
"2396";"6";"0";"32t5987o";;;;;;;;;
"2397";"7";"0";"f48a555t";;;;;;;;;
"2398";"8";"0";"28b89ttf";;;;;;;;;
"2399";"9";"0";"30c00a3b";;;;;;;;;
"2400";"10";"0";"5bc6c99g";;;;;;;;;
"2401";"1";"0";"d5a0d0bb";;;;;;;;;
"2402";"2";"0";"198171al";;;;;;;;;
"2403";"3";"0";"8bca793o";;;;;;;;;
"2404";"4";"0";"2746f94m";;;;;;;;;
"2405";"5";"0";"72af4cog";;;;;;;;;
"2406";"6";"0";"9gcd7cba";;;;;;;;;
"2407";"7";"0";"076qf34h";;;;;;;;;
"2408";"8";"0";"6cj3dbcg";;;;;;;;;
"2409";"9";"0";"44fb0bla";;;;;;;;;
"2410";"10";"0";"b262840a";;;;;;;;;
"2411";"1";"0";"5aaa2c3s";;;;;;;;;
"2412";"2";"0";"s66a72sc";;;;;;;;;
"2413";"3";"0";"rcr5365u";;;;;;;;;
"2414";"4";"0";"15bcdbfa";;;;;;;;;
"2415";"5";"0";"85551n6b";;;;;;;;;
"2416";"6";"0";"fi06827d";;;;;;;;;
"2417";"7";"0";"9b83adbc";;;;;;;;;
"2418";"8";"0";"6q5d3d8h";;;;;;;;;
"2419";"9";"0";"8d2c9d0n";;;;;;;;;
"2420";"10";"0";"37f2ccfi";;;;;;;;;
"2421";"1";"0";"6c7176da";;;;;;;;;
"2422";"2";"0";"26a41cba";;;;;;;;;
"2423";"3";"0";"9g2f06cn";;;;;;;;;
"2424";"4";"0";"3d55433n";;;;;;;;;
"2425";"5";"0";"2f8b84bn";;;;;;;;;
"2426";"6";"0";"428153nr";;;;;;;;;
"2427";"7";"0";"0o0475bf";;;;;;;;;
"2428";"8";"0";"606b5s1f";;;;;;;;;
"2429";"9";"0";"8a6f3c4u";;;;;;;;;
"2430";"10";"0";"87675d3r";;;;;;;;;
"2431";"1";"0";"496640kk";;;;;;;;;
"2432";"2";"0";"b7f5q36f";;;;;;;;;
"2433";"3";"0";"00d102bg";;;;;;;;;
"2434";"4";"0";"ca4d941p";;;;;;;;;
"2435";"5";"0";"c948942h";;;;;;;;;
"2436";"6";"0";"bb9259cq";;;;;;;;;
"2437";"7";"0";"016b32af";;;;;;;;;
"2438";"8";"0";"af27dc9c";;;;;;;;;
"2439";"9";"0";"6f80391k";;;;;;;;;
"2440";"10";"0";"7811ad2g";;;;;;;;;
"2441";"1";"0";"9ff635pm";;;;;;;;;
"2442";"2";"0";"23c102dr";;;;;;;;;
"2443";"3";"0";"f75oaadi";;;;;;;;;
"2444";"4";"0";"fa9a30fb";;;;;;;;;
"2445";"5";"0";"d5d4fd0d";;;;;;;;;
"2446";"6";"0";"j333286f";;;;;;;;;
"2447";"7";"0";"cd74a5dq";;;;;;;;;
"2448";"8";"0";"030f573b";;;;;;;;;
"2449";"9";"0";"c235703h";;;;;;;;;
"2450";"10";"0";"dba68bah";;;;;;;;;
"2451";"1";"0";"bcn2n67s";;;;;;;;;
"2452";"2";"0";"557a2a2a";;;;;;;;;
"2453";"3";"0";"dfb4c33c";;;;;;;;;
"2454";"4";"0";"9dc4fb7h";;;;;;;;;
"2455";"5";"0";"82c7884a";;;;;;;;;
"2456";"6";"0";"adh59abr";;;;;;;;;
"2457";"7";"0";"4c266bfc";;;;;;;;;
"2458";"8";"0";"88f7f07r";;;;;;;;;
"2459";"9";"0";"914k8bcf";;;;;;;;;
"2460";"10";"0";"3c6dabuh";;;;;;;;;
"2461";"1";"0";"08pb205d";;;;;;;;;
"2462";"2";"0";"c026f4ak";;;;;;;;;
"2463";"3";"0";"cb9ic36f";;;;;;;;;
"2464";"4";"0";"30bb6sff";;;;;;;;;
"2465";"5";"0";"14a8b3ff";;;;;;;;;
"2466";"6";"0";"3af95q9o";;;;;;;;;
"2467";"7";"0";"1047319d";;;;;;;;;
"2468";"8";"0";"8511c6ao";;;;;;;;;
"2469";"9";"0";"5b79dd9u";;;;;;;;;
"2470";"10";"0";"5d91767t";;;;;;;;;
"2471";"1";"0";"ba0016fo";;;;;;;;;
"2472";"2";"0";"a831f25m";;;;;;;;;
"2473";"3";"0";"6f47715d";;;;;;;;;
"2474";"4";"0";"3tfdd7bn";;;;;;;;;
"2475";"5";"0";"704ca7ci";;;;;;;;;
"2476";"6";"0";"2c0dd5ad";;;;;;;;;
"2477";"7";"0";"d2b1a16f";;;;;;;;;
"2478";"8";"0";"4160193h";;;;;;;;;
"2479";"9";"0";"c1616m7s";;;;;;;;;
"2480";"10";"0";"67p66d9p";;;;;;;;;
"2481";"1";"0";"8c2ufada";;;;;;;;;
"2482";"2";"0";"cbaf853a";;;;;;;;;
"2483";"3";"0";"6dc04ais";;;;;;;;;
"2484";"4";"0";"1c5c8a5d";;;;;;;;;
"2485";"5";"0";"2277f75u";;;;;;;;;
"2486";"6";"0";"s93d1abf";;;;;;;;;
"2487";"7";"0";"6c82812s";;;;;;;;;
"2488";"8";"0";"a33138df";;;;;;;;;
"2489";"9";"0";"43ag760c";;;;;;;;;
"2490";"10";"0";"fc13cf0h";;;;;;;;;
"2491";"1";"0";"df6b385g";;;;;;;;;
"2492";"2";"0";"4cb993dl";;;;;;;;;
"2493";"3";"0";"2190b3cj";;;;;;;;;
"2494";"4";"0";"6fc2906u";;;;;;;;;
"2495";"5";"0";"5119138o";;;;;;;;;
"2496";"6";"0";"b61q739m";;;;;;;;;
"2497";"7";"0";"a04f65da";;;;;;;;;
"2498";"8";"0";"7b07152c";;;;;;;;;
"2499";"9";"0";"993b07ca";;;;;;;;;
"2500";"10";"0";"8f34276l";;;;;;;;;
"2501";"1";"0";"14a8d1ok";;;;;;;;;
"2502";"2";"0";"8472259r";;;;;;;;;
"2503";"3";"0";"57546a2h";;;;;;;;;
"2504";"4";"0";"9a28b79h";;;;;;;;;
"2505";"5";"0";"f8f6424i";;;;;;;;;
"2506";"6";"0";"18f6247u";;;;;;;;;
"2507";"7";"0";"fd4b460n";;;;;;;;;
"2508";"8";"0";"78b1lblt";;;;;;;;;
"2509";"9";"0";"73ctd91i";;;;;;;;;
"2510";"10";"0";"fas3sf6f";;;;;;;;;
"2511";"1";"0";"4636839s";;;;;;;;;
"2512";"2";"0";"4c839g6b";;;;;;;;;
"2513";"3";"0";"a6f8f3ft";;;;;;;;;
"2514";"4";"0";"28ff9t0j";;;;;;;;;
"2515";"5";"0";"6685f48a";;;;;;;;;
"2516";"6";"0";"5da1pdfq";;;;;;;;;
"2517";"7";"0";"048246ca";;;;;;;;;
"2518";"8";"0";"fb3934ac";;;;;;;;;
"2519";"9";"0";"73af61af";;;;;;;;;
"2520";"10";"0";"0f6aa06s";;;;;;;;;
"2521";"1";"0";"f981jbjf";;;;;;;;;
"2522";"2";"0";"55f6b37a";;;;;;;;;
"2523";"3";"0";"0b6d12cj";;;;;;;;;
"2524";"4";"0";"d7227m0a";;;;;;;;;
"2525";"5";"0";"a0ba803p";;;;;;;;;
"2526";"6";"0";"027c108a";;;;;;;;;
"2527";"7";"0";"f144d32c";;;;;;;;;
"2528";"8";"0";"1lca5f9p";;;;;;;;;
"2529";"9";"0";"119i64da";;;;;;;;;
"2530";"10";"0";"65a97b1j";;;;;;;;;
"2531";"1";"0";"3bd9099o";;;;;;;;;
"2532";"2";"0";"6bpa168f";;;;;;;;;
"2533";"3";"0";"a1afd43m";;;;;;;;;
"2534";"4";"0";"20d514cc";;;;;;;;;
"2535";"5";"0";"8i8f7fio";;;;;;;;;
"2536";"6";"0";"4336acch";;;;;;;;;
"2537";"7";"0";"49f73a4c";;;;;;;;;
"2538";"8";"0";"7cab40co";;;;;;;;;
"2539";"9";"0";"p60955da";;;;;;;;;
"2540";"10";"0";"2d4c7fca";;;;;;;;;
"2541";"1";"0";"1f5f47bd";;;;;;;;;
"2542";"2";"0";"9r77a59c";;;;;;;;;
"2543";"3";"0";"fc5c281t";;;;;;;;;
"2544";"4";"0";"9249130u";;;;;;;;;
"2545";"5";"0";"fc2c94ri";;;;;;;;;
"2546";"6";"0";"626d877k";;;;;;;;;
"2547";"7";"0";"583k1c2h";;;;;;;;;
"2548";"8";"0";"ffc587lj";;;;;;;;;
"2549";"9";"0";"61029bgd";;;;;;;;;
"2550";"10";"0";"8d5b83ng";;;;;;;;;
"2551";"1";"0";"60k4cfba";;;;;;;;;
"2552";"2";"0";"d269a7cm";;;;;;;;;
"2553";"3";"0";"d00861bk";;;;;;;;;
"2554";"4";"0";"496c708p";;;;;;;;;
"2555";"5";"0";"16d8dd7a";;;;;;;;;
"2556";"6";"0";"5a708bdk";;;;;;;;;
"2557";"7";"0";"dc2232oa";;;;;;;;;
"2558";"8";"0";"7d3549ub";;;;;;;;;
"2559";"9";"0";"c70d6c5h";;;;;;;;;
"2560";"10";"0";"49b2db2d";;;;;;;;;
"2561";"1";"0";"169f0b4g";;;;;;;;;
"2562";"2";"0";"d0g63f4c";;;;;;;;;
"2563";"3";"0";"bfc9acdf";;;;;;;;;
"2564";"4";"0";"f106d2fh";;;;;;;;;
"2565";"5";"0";"b1cfca6h";;;;;;;;;
"2566";"6";"0";"bfa4373o";;;;;;;;;
"2567";"7";"0";"cc7b81cf";;;;;;;;;
"2568";"8";"0";"55ac8a5h";;;;;;;;;
"2569";"9";"0";"a69bfa4g";;;;;;;;;
"2570";"10";"0";"09h0a00b";;;;;;;;;
"2571";"1";"0";"c79c4a7f";;;;;;;;;
"2572";"2";"0";"4874785m";;;;;;;;;
"2573";"3";"0";"64df2c7m";;;;;;;;;
"2574";"4";"0";"ah908hcd";;;;;;;;;
"2575";"5";"0";"b75dmd3i";;;;;;;;;
"2576";"6";"0";"4hc143di";;;;;;;;;
"2577";"7";"0";"13a7f01g";;;;;;;;;
"2578";"8";"0";"d5f4f53t";;;;;;;;;
"2579";"9";"0";"a26b3tad";;;;;;;;;
"2580";"10";"0";"b395101c";;;;;;;;;
"2581";"1";"0";"6939634c";;;;;;;;;
"2582";"2";"0";"9ffcb37q";;;;;;;;;
"2583";"3";"0";"7abc0a0h";;;;;;;;;
"2584";"4";"0";"fd2616fa";;;;;;;;;
"2585";"5";"0";"72uu739r";;;;;;;;;
"2586";"6";"0";"c8af127t";;;;;;;;;
"2587";"7";"0";"7065590a";;;;;;;;;
"2588";"8";"0";"972a865h";;;;;;;;;
"2589";"9";"0";"16951f9k";;;;;;;;;
"2590";"10";"0";"246990af";;;;;;;;;
"2591";"1";"0";"7cc8175d";;;;;;;;;
"2592";"2";"0";"cfd18fff";;;;;;;;;
"2593";"3";"0";"f24d4cdt";;;;;;;;;
"2594";"4";"0";"128d2d7d";;;;;;;;;
"2595";"5";"0";"7383m9bf";;;;;;;;;
"2596";"6";"0";"8f4388fc";;;;;;;;;
"2597";"7";"0";"l9d42lcp";;;;;;;;;
"2598";"8";"0";"331186mf";;;;;;;;;
"2599";"9";"0";"68d7988d";;;;;;;;;
"2600";"10";"0";"d6mc389d";;;;;;;;;
"2601";"1";"0";"97f94daf";;;;;;;;;
"2602";"2";"0";"35h7363f";;;;;;;;;
"2603";"3";"0";"49459fbb";;;;;;;;;
"2604";"4";"0";"73as532b";;;;;;;;;
"2605";"5";"0";"308db9fn";;;;;;;;;
"2606";"6";"0";"3c053cas";;;;;;;;;
"2607";"7";"0";"7136cf0i";;;;;;;;;
"2608";"8";"0";"17f4c0dq";;;;;;;;;
"2609";"9";"0";"58qc676j";;;;;;;;;
"2610";"10";"0";"2b10681a";;;;;;;;;
"2611";"1";"0";"79236f9k";;;;;;;;;
"2612";"2";"0";"65fb482n";;;;;;;;;
"2613";"3";"0";"49i86ifa";;;;;;;;;
"2614";"4";"0";"3c8cc57d";;;;;;;;;
"2615";"5";"0";"a467625c";;;;;;;;;
"2616";"6";"0";"9975256k";;;;;;;;;
"2617";"7";"0";"97f036rr";;;;;;;;;
"2618";"8";"0";"c3a48d8d";;;;;;;;;
"2619";"9";"0";"96c1778c";;;;;;;;;
"2620";"10";"0";"bq66d0ff";;;;;;;;;
"2621";"1";"0";"49ba397l";;;;;;;;;
"2622";"2";"0";"549d7baf";;;;;;;;;
"2623";"3";"0";"2069cffk";;;;;;;;;
"2624";"4";"0";"aaac15df";;;;;;;;;
"2625";"5";"0";"2612623n";;;;;;;;;
"2626";"6";"0";"cbfa1a1h";;;;;;;;;
"2627";"7";"0";"31815p6u";;;;;;;;;
"2628";"8";"0";"b14b8a1c";;;;;;;;;
"2629";"9";"0";"b6764d5t";;;;;;;;;
"2630";"10";"0";"g907ba4q";;;;;;;;;
"2631";"1";"0";"8343bd9o";;;;;;;;;
"2632";"2";"0";"b93d6dbf";;;;;;;;;
"2633";"3";"0";"51c8d16s";;;;;;;;;
"2634";"4";"0";"b766b78a";;;;;;;;;
"2635";"5";"0";"q9394f4a";;;;;;;;;
"2636";"6";"0";"d12afffu";;;;;;;;;
"2637";"7";"0";"c408a86o";;;;;;;;;
"2638";"8";"0";"5a00f2an";;;;;;;;;
"2639";"9";"0";"69c8fhfl";;;;;;;;;
"2640";"10";"0";"8f942fbp";;;;;;;;;
"2641";"1";"0";"h6d9946o";;;;;;;;;
"2642";"2";"0";"024f625f";;;;;;;;;
"2643";"3";"0";"0811n91k";;;;;;;;;
"2644";"4";"0";"dcf8295l";;;;;;;;;
"2645";"5";"0";"1878b6fh";;;;;;;;;
"2646";"6";"0";"5fac604t";;;;;;;;;
"2647";"7";"0";"f81af13u";;;;;;;;;
"2648";"8";"0";"fa41679i";;;;;;;;;
"2649";"9";"0";"7499ttfk";;;;;;;;;
"2650";"10";"0";"692dc34f";;;;;;;;;
"2651";"1";"0";"8f1a238b";;;;;;;;;
"2652";"2";"0";"10ra18bd";;;;;;;;;
"2653";"3";"0";"60f5942s";;;;;;;;;
"2654";"4";"0";"8f15cr5l";;;;;;;;;
"2655";"5";"0";"7d1979dg";;;;;;;;;
"2656";"6";"0";"c1137d4j";;;;;;;;;
"2657";"7";"0";"675da55j";;;;;;;;;
"2658";"8";"0";"a36019bt";;;;;;;;;
"2659";"9";"0";"b7bac1ar";;;;;;;;;
"2660";"10";"0";"d74d104u";;;;;;;;;
"2661";"1";"0";"f55atd1c";;;;;;;;;
"2662";"2";"0";"l84f8dls";;;;;;;;;
"2663";"3";"0";"90ub1d1q";;;;;;;;;
"2664";"4";"0";"54892a1m";;;;;;;;;
"2665";"5";"0";"g120a6bf";;;;;;;;;
"2666";"6";"0";"ba466adi";;;;;;;;;
"2667";"7";"0";"0ac0944l";;;;;;;;;
"2668";"8";"0";"a4b3j74g";;;;;;;;;
"2669";"9";"0";"697affba";;;;;;;;;
"2670";"10";"0";"6268aqfq";;;;;;;;;
"2671";"1";"0";"9b5014bp";;;;;;;;;
"2672";"2";"0";"aaff4aap";;;;;;;;;
"2673";"3";"0";"d6831a0d";;;;;;;;;
"2674";"4";"0";"96fb223r";;;;;;;;;
"2675";"5";"0";"4u51db0s";;;;;;;;;
"2676";"6";"0";"f155c75l";;;;;;;;;
"2677";"7";"0";"4ca18r3f";;;;;;;;;
"2678";"8";"0";"8982649o";;;;;;;;;
"2679";"9";"0";"00fj93dl";;;;;;;;;
"2680";"10";"0";"16j786fg";;;;;;;;;
"2681";"1";"0";"h7cd6haq";;;;;;;;;
"2682";"2";"0";"bbd04a5i";;;;;;;;;
"2683";"3";"0";"c1bh6d8m";;;;;;;;;
"2684";"4";"0";"bfffc7rr";;;;;;;;;
"2685";"5";"0";"b7cd4c6r";;;;;;;;;
"2686";"6";"0";"d3db5acb";;;;;;;;;
"2687";"7";"0";"9644433i";;;;;;;;;
"2688";"8";"0";"380f6d3q";;;;;;;;;
"2689";"9";"0";"bc3f3a8b";;;;;;;;;
"2690";"10";"0";"967542bs";;;;;;;;;
"2691";"1";"0";"61fad06b";;;;;;;;;
"2692";"2";"0";"a43q102i";;;;;;;;;
"2693";"3";"0";"9adbfd3l";;;;;;;;;
"2694";"4";"0";"55b60c5h";;;;;;;;;
"2695";"5";"0";"3b8b878a";;;;;;;;;
"2696";"6";"0";"732d977t";;;;;;;;;
"2697";"7";"0";"8a97289f";;;;;;;;;
"2698";"8";"0";"657102bq";;;;;;;;;
"2699";"9";"0";"6337cd3g";;;;;;;;;
"2700";"10";"0";"55f64d4f";;;;;;;;;
"2701";"1";"0";"6aj6fb0b";;;;;;;;;
"2702";"2";"0";"c7c93c1m";;;;;;;;;
"2703";"3";"0";"528011cf";;;;;;;;;
"2704";"4";"0";"8006ff4a";;;;;;;;;
"2705";"5";"0";"p8b06cam";;;;;;;;;
"2706";"6";"0";"9b8c297c";;;;;;;;;
"2707";"7";"0";"h47hf11m";;;;;;;;;
"2708";"8";"0";"3592822c";;;;;;;;;
"2709";"9";"0";"064fu72q";;;;;;;;;
"2710";"10";"0";"064f302c";;;;;;;;;
"2711";"1";"0";"f384d39f";;;;;;;;;
"2712";"2";"0";"5c6b2bci";;;;;;;;;
"2713";"3";"0";"878202cf";;;;;;;;;
"2714";"4";"0";"a8898d8c";;;;;;;;;
"2715";"5";"0";"7b2d0bco";;;;;;;;;
"2716";"6";"0";"8ffc579q";;;;;;;;;
"2717";"7";"0";"b781b88c";;;;;;;;;
"2718";"8";"0";"d3f6886k";;;;;;;;;
"2719";"9";"0";"00d5f0dk";;;;;;;;;
"2720";"10";"0";"b5a2f24m";;;;;;;;;
"2721";"1";"0";"7j14039n";;;;;;;;;
"2722";"2";"0";"9df6937o";;;;;;;;;
"2723";"3";"0";"1100153s";;;;;;;;;
"2724";"4";"0";"7pbfccdd";;;;;;;;;
"2725";"5";"0";"833d6ccb";;;;;;;;;
"2726";"6";"0";"12cb8d7b";;;;;;;;;
"2727";"7";"0";"168f171d";;;;;;;;;
"2728";"8";"0";"79d29f6a";;;;;;;;;
"2729";"9";"0";"27h98h9c";;;;;;;;;
"2730";"10";"0";"h00b2a2i";;;;;;;;;
"2731";"1";"0";"5c55830d";;;;;;;;;
"2732";"2";"0";"7c3af6ad";;;;;;;;;
"2733";"3";"0";"56c2631u";;;;;;;;;
"2734";"4";"0";"8cjaaaad";;;;;;;;;
"2735";"5";"0";"9b734dfk";;;;;;;;;
"2736";"6";"0";"bcda06ca";;;;;;;;;
"2737";"7";"0";"f0f58f9n";;;;;;;;;
